"E167D74B-F16A-49FE-9143-19C7F681CB11","180000","2015-08-12","NG14 6JY","D","N","F","","18","BUCKLEE DRIVE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E167D74B-F16A-49FE-9143-19C7F681CB11/current"
"369DFB16-0B25-3A19-E050-A8C0620518C6","135000","2016-06-01","NG14 6LA","S","N","F","","45","FLATTS LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/369DFB16-0B25-3A19-E050-A8C0620518C6/current"
"92FC7FB7-1481-4F35-AB88-FA76DDD6C080","29950","2000-08-25","NG14 6LA","S","N","F","","45","FLATTS LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/92FC7FB7-1481-4F35-AB88-FA76DDD6C080/current"
"5A9D8B55-8873-68EB-E053-6B04A8C0D293","140000","2017-08-17","NG14 6LA","S","N","F","","77","FLATTS LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5A9D8B55-8873-68EB-E053-6B04A8C0D293/current"
"1BA35BFF-D92D-4865-97DA-9F3F28522F97","123000","2015-06-05","NG14 6LA","S","N","F","","77","FLATTS LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1BA35BFF-D92D-4865-97DA-9F3F28522F97/current"
"7E86B6FB-288A-458C-E053-6B04A8C0C84C","108000","2018-12-10","NG14 6LZ","F","N","L","","63","COLLYER ROAD","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7E86B6FB-288A-458C-E053-6B04A8C0C84C/current"
"340463D1-ADBD-4659-AFB7-1D7E7F70B845","85000","2015-09-10","NG14 6LZ","F","N","L","","63","COLLYER ROAD","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/340463D1-ADBD-4659-AFB7-1D7E7F70B845/current"
"6DC083A4-752D-4F5D-9B53-8E258BD95723","60000","2006-10-02","NG14 6LZ","F","N","L","","63","COLLYER ROAD","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/6DC083A4-752D-4F5D-9B53-8E258BD95723/current"
"42605E83-93EF-4A25-B76B-FDB7237D0049","46000","2000-08-11","NG14 6LZ","S","N","F","","97","COLLYER ROAD","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42605E83-93EF-4A25-B76B-FDB7237D0049/current"
"935B875E-8168-4100-91C8-A89EA185BAD4","111000","2015-06-12","NG14 6LZ","S","N","F","","101","COLLYER ROAD","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/935B875E-8168-4100-91C8-A89EA185BAD4/current"
"F67F6BBB-C08B-4CD4-A549-1C5FB662FB24","111000","2015-08-05","NG14 6NA","S","N","F","","16","LEE ROAD","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F67F6BBB-C08B-4CD4-A549-1C5FB662FB24/current"
